Sexo;Provincias;Tasas;Periodo;Total
Hombres;40 Segovia;Tasa de paro de la población;2021T1;9,49
Hombres;40 Segovia;Tasa de empleo de la población;2023T4;59,34
Hombres;40 Segovia;Tasa de empleo de la población;2023T3;60,88
Hombres;40 Segovia;Tasa de empleo de la población;2023T2;62,59
Hombres;40 Segovia;Tasa de empleo de la población;2023T1;60,21
Hombres;40 Segovia;Tasa de empleo de la población;2022T4;59,43
Hombres;40 Segovia;Tasa de empleo de la población;2022T3;57,50
Hombres;40 Segovia;Tasa de empleo de la población;2022T2;58,40
Hombres;40 Segovia;Tasa de empleo de la población;2022T1;59,78
Hombres;40 Segovia;Tasa de empleo de la población;2021T4;59,84
Hombres;40 Segovia;Tasa de empleo de la población;2021T3;62,55
Hombres;40 Segovia;Tasa de empleo de la población;2021T2;61,26
Hombres;40 Segovia;Tasa de empleo de la población;2021T1;59,49
Hombres;41 Sevilla;Tasa de actividad;2023T4;62,50
Hombres;41 Sevilla;Tasa de actividad;2023T3;62,62
Hombres;41 Sevilla;Tasa de actividad;2023T2;62,11
Hombres;41 Sevilla;Tasa de actividad;2023T1;62,97
Hombres;41 Sevilla;Tasa de actividad;2022T4;64,08
Hombres;41 Sevilla;Tasa de actividad;2022T3;64,86
Hombres;41 Sevilla;Tasa de actividad;2022T2;63,59
Hombres;41 Sevilla;Tasa de actividad;2022T1;63,62
Hombres;41 Sevilla;Tasa de actividad;2021T4;64,30
Hombres;41 Sevilla;Tasa de actividad;2021T3;65,16
Hombres;41 Sevilla;Tasa de actividad;2021T2;65,68
Hombres;41 Sevilla;Tasa de actividad;2021T1;64,18
Hombres;41 Sevilla;Tasa de paro de la población;2023T4;13,85
Hombres;41 Sevilla;Tasa de paro de la población;2023T3;14,32
Hombres;41 Sevilla;Tasa de paro de la población;2023T2;14,24
Hombres;41 Sevilla;Tasa de paro de la población;2023T1;14,02
Hombres;41 Sevilla;Tasa de paro de la población;2022T4;14,31
Hombres;41 Sevilla;Tasa de paro de la población;2022T3;13,40
Hombres;41 Sevilla;Tasa de paro de la población;2022T2;14,38
Hombres;41 Sevilla;Tasa de paro de la población;2022T1;13,95
Hombres;41 Sevilla;Tasa de paro de la población;2021T4;16,51
Hombres;41 Sevilla;Tasa de paro de la población;2021T3;19,83
Hombres;41 Sevilla;Tasa de paro de la población;2021T2;17,60
Hombres;41 Sevilla;Tasa de paro de la población;2021T1;21,05
Hombres;41 Sevilla;Tasa de empleo de la población;2023T4;53,84
Hombres;41 Sevilla;Tasa de empleo de la población;2023T3;53,66
Hombres;41 Sevilla;Tasa de empleo de la población;2023T2;53,26
Hombres;41 Sevilla;Tasa de empleo de la población;2023T1;54,14
Hombres;41 Sevilla;Tasa de empleo de la población;2022T4;54,91
Hombres;41 Sevilla;Tasa de empleo de la población;2022T3;56,17
Hombres;41 Sevilla;Tasa de empleo de la población;2022T2;54,45
Hombres;41 Sevilla;Tasa de empleo de la población;2022T1;54,75
Hombres;41 Sevilla;Tasa de empleo de la población;2021T4;53,68
Hombres;41 Sevilla;Tasa de empleo de la población;2021T3;52,24
Hombres;41 Sevilla;Tasa de empleo de la población;2021T2;54,12
Hombres;41 Sevilla;Tasa de empleo de la población;2021T1;50,67
Hombres;42 Soria;Tasa de actividad;2023T4;64,31
Hombres;42 Soria;Tasa de actividad;2023T3;59,70
Hombres;42 Soria;Tasa de actividad;2023T2;59,26
Hombres;42 Soria;Tasa de actividad;2023T1;59,09
Hombres;42 Soria;Tasa de actividad;2022T4;61,23
Hombres;42 Soria;Tasa de actividad;2022T3;65,18
Hombres;42 Soria;Tasa de actividad;2022T2;64,62
Hombres;42 Soria;Tasa de actividad;2022T1;64,59
Hombres;42 Soria;Tasa de actividad;2021T4;64,18
Hombres;42 Soria;Tasa de actividad;2021T3;66,16
Hombres;42 Soria;Tasa de actividad;2021T2;65,17
Hombres;42 Soria;Tasa de actividad;2021T1;59,42
Hombres;42 Soria;Tasa de paro de la población;2023T4;2,80
Hombres;42 Soria;Tasa de paro de la población;2023T3;4,58
Hombres;42 Soria;Tasa de paro de la población;2023T2;6,43
Hombres;42 Soria;Tasa de paro de la población;2023T1;7,60
Hombres;42 Soria;Tasa de paro de la población;2022T4;8,98
Hombres;42 Soria;Tasa de paro de la población;2022T3;6,20
Hombres;42 Soria;Tasa de paro de la población;2022T2;6,64
Hombres;42 Soria;Tasa de paro de la población;2022T1;6,50
Hombres;42 Soria;Tasa de paro de la población;2021T4;6,60
Hombres;42 Soria;Tasa de paro de la población;2021T3;5,29
Hombres;42 Soria;Tasa de paro de la población;2021T2;12,43
Hombres;42 Soria;Tasa de paro de la población;2021T1;8,78
Hombres;42 Soria;Tasa de empleo de la población;2023T4;62,51
Hombres;42 Soria;Tasa de empleo de la población;2023T3;56,96
Hombres;42 Soria;Tasa de empleo de la población;2023T2;55,45
Hombres;42 Soria;Tasa de empleo de la población;2023T1;54,60
Hombres;42 Soria;Tasa de empleo de la población;2022T4;55,73
Hombres;42 Soria;Tasa de empleo de la población;2022T3;61,14
Hombres;42 Soria;Tasa de empleo de la población;2022T2;60,33
Hombres;42 Soria;Tasa de empleo de la población;2022T1;60,39
Hombres;42 Soria;Tasa de empleo de la población;2021T4;59,95
Hombres;42 Soria;Tasa de empleo de la población;2021T3;62,67
Hombres;42 Soria;Tasa de empleo de la población;2021T2;57,07
Hombres;42 Soria;Tasa de empleo de la población;2021T1;54,20
Hombres;43 Tarragona;Tasa de actividad;2023T4;63,41
Hombres;43 Tarragona;Tasa de actividad;2023T3;65,43
Hombres;43 Tarragona;Tasa de actividad;2023T2;63,24
Hombres;43 Tarragona;Tasa de actividad;2023T1;62,80
Hombres;43 Tarragona;Tasa de actividad;2022T4;60,40
Hombres;43 Tarragona;Tasa de actividad;2022T3;62,05
Hombres;43 Tarragona;Tasa de actividad;2022T2;62,03
Hombres;43 Tarragona;Tasa de actividad;2022T1;60,48
Hombres;43 Tarragona;Tasa de actividad;2021T4;60,84
Hombres;43 Tarragona;Tasa de actividad;2021T3;64,51
Hombres;43 Tarragona;Tasa de actividad;2021T2;63,91
Hombres;43 Tarragona;Tasa de actividad;2021T1;64,81
Hombres;43 Tarragona;Tasa de paro de la población;2023T4;12,04
Hombres;43 Tarragona;Tasa de paro de la población;2023T3;8,63
Hombres;43 Tarragona;Tasa de paro de la población;2023T2;7,63
Hombres;43 Tarragona;Tasa de paro de la población;2023T1;11,36
Hombres;43 Tarragona;Tasa de paro de la población;2022T4;9,43
Hombres;43 Tarragona;Tasa de paro de la población;2022T3;9,59
Hombres;43 Tarragona;Tasa de paro de la población;2022T2;10,08
Hombres;43 Tarragona;Tasa de paro de la población;2022T1;12,18
Hombres;43 Tarragona;Tasa de paro de la población;2021T4;11,17
Hombres;43 Tarragona;Tasa de paro de la población;2021T3;10,96
Hombres;43 Tarragona;Tasa de paro de la población;2021T2;11,07
Hombres;43 Tarragona;Tasa de paro de la población;2021T1;13,94
Hombres;43 Tarragona;Tasa de empleo de la población;2023T4;55,78
Hombres;43 Tarragona;Tasa de empleo de la población;2023T3;59,79
Hombres;43 Tarragona;Tasa de empleo de la población;2023T2;58,42
Hombres;43 Tarragona;Tasa de empleo de la población;2023T1;55,66
Hombres;43 Tarragona;Tasa de empleo de la población;2022T4;54,71
Hombres;43 Tarragona;Tasa de empleo de la población;2022T3;56,10
Hombres;43 Tarragona;Tasa de empleo de la población;2022T2;55,77
Hombres;43 Tarragona;Tasa de empleo de la población;2022T1;53,11
Hombres;43 Tarragona;Tasa de empleo de la población;2021T4;54,04
Hombres;43 Tarragona;Tasa de empleo de la población;2021T3;57,44
Hombres;43 Tarragona;Tasa de empleo de la población;2021T2;56,83
Hombres;43 Tarragona;Tasa de empleo de la población;2021T1;55,77
Hombres;44 Teruel;Tasa de actividad;2023T4;60,29
Hombres;44 Teruel;Tasa de actividad;2023T3;61,44
Hombres;44 Teruel;Tasa de actividad;2023T2;60,94
Hombres;44 Teruel;Tasa de actividad;2023T1;56,16
Hombres;44 Teruel;Tasa de actividad;2022T4;56,54
Hombres;44 Teruel;Tasa de actividad;2022T3;60,09
Hombres;44 Teruel;Tasa de actividad;2022T2;60,15
Hombres;44 Teruel;Tasa de actividad;2022T1;61,69
Hombres;44 Teruel;Tasa de actividad;2021T4;59,71
Hombres;44 Teruel;Tasa de actividad;2021T3;61,44
Hombres;44 Teruel;Tasa de actividad;2021T2;60,67
Hombres;44 Teruel;Tasa de actividad;2021T1;58,34
Hombres;44 Teruel;Tasa de paro de la población;2023T4;8,99
Hombres;44 Teruel;Tasa de paro de la población;2023T3;3,60
Hombres;44 Teruel;Tasa de paro de la población;2023T2;8,42
Hombres;44 Teruel;Tasa de paro de la población;2023T1;8,80
Hombres;44 Teruel;Tasa de paro de la población;2022T4;5,73
Hombres;44 Teruel;Tasa de paro de la población;2022T3;5,15
Hombres;44 Teruel;Tasa de paro de la población;2022T2;4,48
Hombres;44 Teruel;Tasa de paro de la población;2022T1;7,81
Hombres;44 Teruel;Tasa de paro de la población;2021T4;5,20
Hombres;44 Teruel;Tasa de paro de la población;2021T3;5,80
Hombres;44 Teruel;Tasa de paro de la población;2021T2;6,80
Hombres;44 Teruel;Tasa de paro de la población;2021T1;9,02
Hombres;44 Teruel;Tasa de empleo de la población;2023T4;54,88
Hombres;44 Teruel;Tasa de empleo de la población;2023T3;59,23
Hombres;44 Teruel;Tasa de empleo de la población;2023T2;55,81
Hombres;44 Teruel;Tasa de empleo de la población;2023T1;51,22
Hombres;44 Teruel;Tasa de empleo de la población;2022T4;53,30
Hombres;44 Teruel;Tasa de empleo de la población;2022T3;57,00
Hombres;44 Teruel;Tasa de empleo de la población;2022T2;57,46
Hombres;44 Teruel;Tasa de empleo de la población;2022T1;56,87
Hombres;44 Teruel;Tasa de empleo de la población;2021T4;56,61
Hombres;44 Teruel;Tasa de empleo de la población;2021T3;57,88
Hombres;44 Teruel;Tasa de empleo de la población;2021T2;56,54
Hombres;44 Teruel;Tasa de empleo de la población;2021T1;53,08
Hombres;45 Toledo;Tasa de actividad;2023T4;65,56
Hombres;45 Toledo;Tasa de actividad;2023T3;67,30
Hombres;45 Toledo;Tasa de actividad;2023T2;67,10
Hombres;45 Toledo;Tasa de actividad;2023T1;66,72
Hombres;45 Toledo;Tasa de actividad;2022T4;67,61
Hombres;45 Toledo;Tasa de actividad;2022T3;67,94
Hombres;45 Toledo;Tasa de actividad;2022T2;68,21
Hombres;45 Toledo;Tasa de actividad;2022T1;67,48
Hombres;45 Toledo;Tasa de actividad;2021T4;68,74
Hombres;45 Toledo;Tasa de actividad;2021T3;69,72
Hombres;45 Toledo;Tasa de actividad;2021T2;69,31
Hombres;45 Toledo;Tasa de actividad;2021T1;66,30
Hombres;45 Toledo;Tasa de paro de la población;2023T4;8,97
Hombres;45 Toledo;Tasa de paro de la población;2023T3;8,17
Hombres;45 Toledo;Tasa de paro de la población;2023T2;10,34
Hombres;45 Toledo;Tasa de paro de la población;2023T1;12,11
Hombres;45 Toledo;Tasa de paro de la población;2022T4;10,87
Hombres;45 Toledo;Tasa de paro de la población;2022T3;10,42
Hombres;45 Toledo;Tasa de paro de la población;2022T2;10,11
Hombres;45 Toledo;Tasa de paro de la población;2022T1;9,52
Hombres;45 Toledo;Tasa de paro de la población;2021T4;9,16
Hombres;45 Toledo;Tasa de paro de la población;2021T3;13,63
Hombres;45 Toledo;Tasa de paro de la población;2021T2;13,15
Hombres;45 Toledo;Tasa de paro de la población;2021T1;10,92
Hombres;45 Toledo;Tasa de empleo de la población;2023T4;59,68
Hombres;45 Toledo;Tasa de empleo de la población;2023T3;61,80
Hombres;45 Toledo;Tasa de empleo de la población;2023T2;60,16
Hombres;45 Toledo;Tasa de empleo de la población;2023T1;58,64
Hombres;45 Toledo;Tasa de empleo de la población;2022T4;60,26
Hombres;45 Toledo;Tasa de empleo de la población;2022T3;60,85
Hombres;45 Toledo;Tasa de empleo de la población;2022T2;61,31
Hombres;45 Toledo;Tasa de empleo de la población;2022T1;61,05
Hombres;45 Toledo;Tasa de empleo de la población;2021T4;62,45
Hombres;45 Toledo;Tasa de empleo de la población;2021T3;60,22
Hombres;45 Toledo;Tasa de empleo de la población;2021T2;60,20
Hombres;45 Toledo;Tasa de empleo de la población;2021T1;59,06
Hombres;46 Valencia/València;Tasa de actividad;2023T4;65,18
Hombres;46 Valencia/València;Tasa de actividad;2023T3;66,33
Hombres;46 Valencia/València;Tasa de actividad;2023T2;65,45
Hombres;46 Valencia/València;Tasa de actividad;2023T1;65,59
Hombres;46 Valencia/València;Tasa de actividad;2022T4;65,43
Hombres;46 Valencia/València;Tasa de actividad;2022T3;65,41
Hombres;46 Valencia/València;Tasa de actividad;2022T2;65,12
Hombres;46 Valencia/València;Tasa de actividad;2022T1;63,72
Hombres;46 Valencia/València;Tasa de actividad;2021T4;63,92
Hombres;46 Valencia/València;Tasa de actividad;2021T3;64,99
Hombres;46 Valencia/València;Tasa de actividad;2021T2;65,28
Hombres;46 Valencia/València;Tasa de actividad;2021T1;62,30
Hombres;46 Valencia/València;Tasa de paro de la población;2023T4;11,29
Hombres;46 Valencia/València;Tasa de paro de la población;2023T3;9,38
Hombres;46 Valencia/València;Tasa de paro de la población;2023T2;9,78
Hombres;46 Valencia/València;Tasa de paro de la población;2023T1;9,60
Hombres;46 Valencia/València;Tasa de paro de la población;2022T4;10,03
Hombres;46 Valencia/València;Tasa de paro de la población;2022T3;10,69
Hombres;46 Valencia/València;Tasa de paro de la población;2022T2;10,85
Hombres;46 Valencia/València;Tasa de paro de la población;2022T1;9,62
Hombres;46 Valencia/València;Tasa de paro de la población;2021T4;11,59
Hombres;46 Valencia/València;Tasa de paro de la población;2021T3;13,33
Hombres;46 Valencia/València;Tasa de paro de la población;2021T2;14,15
Hombres;46 Valencia/València;Tasa de paro de la población;2021T1;13,26
Hombres;46 Valencia/València;Tasa de empleo de la población;2023T4;57,82
Hombres;46 Valencia/València;Tasa de empleo de la población;2023T3;60,10
Hombres;46 Valencia/València;Tasa de empleo de la población;2023T2;59,05
Hombres;46 Valencia/València;Tasa de empleo de la población;2023T1;59,30
Hombres;46 Valencia/València;Tasa de empleo de la población;2022T4;58,86
Hombres;46 Valencia/València;Tasa de empleo de la población;2022T3;58,42
Hombres;46 Valencia/València;Tasa de empleo de la población;2022T2;58,05
Hombres;46 Valencia/València;Tasa de empleo de la población;2022T1;57,59
Hombres;46 Valencia/València;Tasa de empleo de la población;2021T4;56,52
Hombres;46 Valencia/València;Tasa de empleo de la población;2021T3;56,33
Hombres;46 Valencia/València;Tasa de empleo de la población;2021T2;56,04
Hombres;46 Valencia/València;Tasa de empleo de la población;2021T1;54,04
Hombres;47 Valladolid;Tasa de actividad;2023T4;60,57
Hombres;47 Valladolid;Tasa de actividad;2023T3;62,00
Hombres;47 Valladolid;Tasa de actividad;2023T2;61,47
Hombres;47 Valladolid;Tasa de actividad;2023T1;61,01
Hombres;47 Valladolid;Tasa de actividad;2022T4;60,41
Hombres;47 Valladolid;Tasa de actividad;2022T3;59,83
Hombres;47 Valladolid;Tasa de actividad;2022T2;60,14
Hombres;47 Valladolid;Tasa de actividad;2022T1;59,91
Hombres;47 Valladolid;Tasa de actividad;2021T4;59,20
Hombres;47 Valladolid;Tasa de actividad;2021T3;59,53
Hombres;47 Valladolid;Tasa de actividad;2021T2;60,90
Hombres;47 Valladolid;Tasa de actividad;2021T1;62,55
Hombres;47 Valladolid;Tasa de paro de la población;2023T4;6,64
Hombres;47 Valladolid;Tasa de paro de la población;2023T3;6,49
Hombres;47 Valladolid;Tasa de paro de la población;2023T2;7,26
Hombres;47 Valladolid;Tasa de paro de la población;2023T1;8,21
Hombres;47 Valladolid;Tasa de paro de la población;2022T4;7,12
Hombres;47 Valladolid;Tasa de paro de la población;2022T3;5,91
Hombres;47 Valladolid;Tasa de paro de la población;2022T2;7,93
Hombres;47 Valladolid;Tasa de paro de la población;2022T1;8,26
Hombres;47 Valladolid;Tasa de paro de la población;2021T4;8,40
Hombres;47 Valladolid;Tasa de paro de la población;2021T3;7,12
Hombres;47 Valladolid;Tasa de paro de la población;2021T2;10,19
Hombres;47 Valladolid;Tasa de paro de la población;2021T1;11,60
Hombres;47 Valladolid;Tasa de empleo de la población;2023T4;56,55
Hombres;47 Valladolid;Tasa de empleo de la población;2023T3;57,98
Hombres;47 Valladolid;Tasa de empleo de la población;2023T2;57,01
Hombres;47 Valladolid;Tasa de empleo de la población;2023T1;56,00
Hombres;47 Valladolid;Tasa de empleo de la población;2022T4;56,11
Hombres;47 Valladolid;Tasa de empleo de la población;2022T3;56,30
Hombres;47 Valladolid;Tasa de empleo de la población;2022T2;55,37
Hombres;47 Valladolid;Tasa de empleo de la población;2022T1;54,96
Hombres;47 Valladolid;Tasa de empleo de la población;2021T4;54,22
Hombres;47 Valladolid;Tasa de empleo de la población;2021T3;55,29
Hombres;47 Valladolid;Tasa de empleo de la población;2021T2;54,70
Hombres;47 Valladolid;Tasa de empleo de la población;2021T1;55,29
Hombres;49 Zamora;Tasa de actividad;2023T4;59,58
Hombres;49 Zamora;Tasa de actividad;2023T3;58,27
Hombres;49 Zamora;Tasa de actividad;2023T2;56,37
Hombres;49 Zamora;Tasa de actividad;2023T1;55,09
Hombres;49 Zamora;Tasa de actividad;2022T4;54,56
Hombres;49 Zamora;Tasa de actividad;2022T3;54,67
Hombres;49 Zamora;Tasa de actividad;2022T2;53,81
Hombres;49 Zamora;Tasa de actividad;2022T1;54,89
Hombres;49 Zamora;Tasa de actividad;2021T4;55,41
Hombres;49 Zamora;Tasa de actividad;2021T3;56,86
Hombres;49 Zamora;Tasa de actividad;2021T2;56,73
Hombres;49 Zamora;Tasa de actividad;2021T1;55,02
Hombres;49 Zamora;Tasa de paro de la población;2023T4;14,73
Hombres;49 Zamora;Tasa de paro de la población;2023T3;11,75
Hombres;49 Zamora;Tasa de paro de la población;2023T2;10,55
Hombres;49 Zamora;Tasa de paro de la población;2023T1;12,53
Hombres;49 Zamora;Tasa de paro de la población;2022T4;11,92
Hombres;49 Zamora;Tasa de paro de la población;2022T3;9,07
Hombres;49 Zamora;Tasa de paro de la población;2022T2;9,78
Hombres;49 Zamora;Tasa de paro de la población;2022T1;12,28
Hombres;49 Zamora;Tasa de paro de la población;2021T4;7,67
Hombres;49 Zamora;Tasa de paro de la población;2021T3;8,41
Hombres;49 Zamora;Tasa de paro de la población;2021T2;9,51
Hombres;49 Zamora;Tasa de paro de la población;2021T1;9,36
Hombres;49 Zamora;Tasa de empleo de la población;2023T4;50,80
Hombres;49 Zamora;Tasa de empleo de la población;2023T3;51,42
Hombres;49 Zamora;Tasa de empleo de la población;2023T2;50,43
Hombres;49 Zamora;Tasa de empleo de la población;2023T1;48,19
Hombres;49 Zamora;Tasa de empleo de la población;2022T4;48,06
Hombres;49 Zamora;Tasa de empleo de la población;2022T3;49,72
Hombres;49 Zamora;Tasa de empleo de la población;2022T2;48,55
Hombres;49 Zamora;Tasa de empleo de la población;2022T1;48,15
Hombres;49 Zamora;Tasa de empleo de la población;2021T4;51,16
Hombres;49 Zamora;Tasa de empleo de la población;2021T3;52,08
Hombres;49 Zamora;Tasa de empleo de la población;2021T2;51,34
Hombres;49 Zamora;Tasa de empleo de la población;2021T1;49,87
Hombres;50 Zaragoza;Tasa de actividad;2023T4;63,49
Hombres;50 Zaragoza;Tasa de actividad;2023T3;63,49
Hombres;50 Zaragoza;Tasa de actividad;2023T2;63,67
Hombres;50 Zaragoza;Tasa de actividad;2023T1;63,44
Hombres;50 Zaragoza;Tasa de actividad;2022T4;64,91
Hombres;50 Zaragoza;Tasa de actividad;2022T3;64,48
Hombres;50 Zaragoza;Tasa de actividad;2022T2;63,72
Hombres;50 Zaragoza;Tasa de actividad;2022T1;64,75
Hombres;50 Zaragoza;Tasa de actividad;2021T4;63,84
Hombres;50 Zaragoza;Tasa de actividad;2021T3;64,19
Hombres;50 Zaragoza;Tasa de actividad;2021T2;62,80
Hombres;50 Zaragoza;Tasa de actividad;2021T1;63,97
Hombres;50 Zaragoza;Tasa de paro de la población;2023T4;4,60
Hombres;50 Zaragoza;Tasa de paro de la población;2023T3;7,24
Hombres;50 Zaragoza;Tasa de paro de la población;2023T2;5,01
Hombres;50 Zaragoza;Tasa de paro de la población;2023T1;6,35
Hombres;50 Zaragoza;Tasa de paro de la población;2022T4;7,67
Hombres;50 Zaragoza;Tasa de paro de la población;2022T3;6,91
Hombres;50 Zaragoza;Tasa de paro de la población;2022T2;7,25
Hombres;50 Zaragoza;Tasa de paro de la población;2022T1;9,72
Hombres;50 Zaragoza;Tasa de paro de la población;2021T4;9,21
Hombres;50 Zaragoza;Tasa de paro de la población;2021T3;8,74
Hombres;50 Zaragoza;Tasa de paro de la población;2021T2;9,10
Hombres;50 Zaragoza;Tasa de paro de la población;2021T1;10,49
Hombres;50 Zaragoza;Tasa de empleo de la población;2023T4;60,57
